REGION,TECHNOLOGY,VALUE
GLOBAL,PWROTHCOLXX01,30.0
GLOBAL,PWRSPVIRNXX01,30.0
GLOBAL,PWRCOAFRAXX01,30.0
GLOBAL,PWRPETBIHXX01,30.0
GLOBAL,PWRCCSDZAXX01,30.0
GLOBAL,PWROCGZWEXX00,30.0
GLOBAL,PWRBIOKENXX01,30.0
GLOBAL,PWRCCGECUXX00,30.0
GLOBAL,PWRPETINDNO01,30.0
GLOBAL,PWRWASPRKXX01,30.0
GLOBAL,PWRCOAJPNKY01,30.0
GLOBAL,PWROCGMDGXX00,30.0
GLOBAL,PWRSPVJORXX01,30.0
GLOBAL,PWRWOFCAFXX01,30.0
GLOBAL,PWRCSPAZEXX01,30.0
GLOBAL,PWRGEOMEXXX01,30.0
GLOBAL,PWRCCSAUTXX01,30.0
GLOBAL,PWRCCGVENXX01,30.0
GLOBAL,PWRWOFUSANW01,30.0
GLOBAL,PWRWASGBRXX01,30.0
GLOBAL,PWRCCGPRTXX00,30.0
GLOBAL,PWRPETCHNNI01,30.0
GLOBAL,PWRHYDUSAMW01,100.0
GLOBAL,PWRURNUSANE01,60.0
GLOBAL,PWRWOFTWNXX01,30.0
GLOBAL,PWRCCGNICXX00,30.0
GLOBAL,PWROTHETHXX01,30.0
GLOBAL,PWRHYDCHNMA01,100.0
GLOBAL,PWRCOGMDGXX01,30.0
GLOBAL,PWRBIONPLXX01,30.0
GLOBAL,PWRHYDGMBXX01,100.0
GLOBAL,PWROILJPNTO01,30.0
GLOBAL,PWRHYDCANNL01,100.0
GLOBAL,PWRWOFCHNNI01,30.0
GLOBAL,PWRCOAMLTXX01,30.0
GLOBAL,PWRWONSWZXX01,30.0
GLOBAL,PWRCSPPHLXX01,30.0
GLOBAL,PWRHYDCHNGD01,100.0
GLOBAL,PWRSPVCANAB01,30.0
GLOBAL,PWRPETSENXX01,30.0
GLOBAL,PWRCCGMNGXX00,30.0
GLOBAL,PWRBIOSRBXX01,30.0
GLOBAL,PWRBIOGUYXX01,30.0
GLOBAL,PWRCOGSWZXX01,30.0
GLOBAL,PWRCCSCHNNI01,30.0
GLOBAL,PWROILNZLXX01,30.0
GLOBAL,PWRWAVAUSQL01,20.0
GLOBAL,PWRCOGMNEXX01,30.0
GLOBAL,PWRCCSAGOXX01,30.0
GLOBAL,PWRWASCHNGD01,30.0
GLOBAL,PWRWOFBRACN01,30.0
GLOBAL,PWRPETCHNLI01,30.0
GLOBAL,PWRCCSEGYXX01,30.0
GLOBAL,PWRBIOGHAXX01,30.0
GLOBAL,PWRWAVZMBXX01,20.0
GLOBAL,PWRWASIRQXX01,30.0
GLOBAL,PWRCCGCHLXX00,30.0
GLOBAL,PWRWONBRAJ301,30.0
GLOBAL,PWRCSPCHNHK01,30.0
GLOBAL,PWRBIOGABXX01,30.0
GLOBAL,PWROCGSGPXX01,30.0
GLOBAL,PWRCSPCHNWM01,30.0
GLOBAL,PWRCCSRUSNW01,30.0
GLOBAL,PWRCSPCANAB01,30.0
GLOBAL,PWROCGBRAJ301,30.0
GLOBAL,PWRWAVCHNGA01,20.0
GLOBAL,PWROILUSARW01,30.0
GLOBAL,PWRWOFCUBXX01,30.0
GLOBAL,PWROCGBDIXX01,30.0
GLOBAL,PWRCSPGBRXX01,30.0
GLOBAL,PWRHYDCHNHJ01,100.0
GLOBAL,PWRCSPUSAME01,30.0
GLOBAL,PWRCOARUSUR01,30.0
GLOBAL,PWRURNCHNSH01,60.0
GLOBAL,PWRCCGMRTXX01,30.0
GLOBAL,PWRPETBLRXX01,30.0
GLOBAL,PWRURNCANNO01,60.0
GLOBAL,PWRPETUSAGU01,30.0
GLOBAL,PWRHYDBENXX01,100.0
GLOBAL,PWRWAVUZBXX01,20.0
GLOBAL,PWRCCGAUSWA01,30.0
GLOBAL,PWRCCSCHNFU01,30.0
GLOBAL,PWROCGCHNEM01,30.0
GLOBAL,PWRPETBRAWE01,30.0
GLOBAL,PWRBIOLVAXX01,30.0
GLOBAL,PWRWASKENXX01,30.0
GLOBAL,PWRWONBLZXX01,30.0
GLOBAL,PWRCSPBRACW01,30.0
GLOBAL,PWRSPVCHNZH01,30.0
GLOBAL,PWROTHAUTXX01,30.0
GLOBAL,PWRPETINDNE01,30.0
GLOBAL,PWRURNLKAXX01,60.0
GLOBAL,PWRCSPJPNSH01,30.0
GLOBAL,PWRCOAINDNO01,30.0
GLOBAL,PWRWAVSDNXX01,20.0
GLOBAL,PWRWAVNLDXX01,20.0
GLOBAL,PWRCCGUSAME00,30.0
GLOBAL,PWRCCGBIHXX01,30.0
GLOBAL,PWRBIOUSARM01,30.0
GLOBAL,PWRCSPBRAJ101,30.0
GLOBAL,PWRWASCHNGU01,30.0
GLOBAL,PWRCOGNLDXX01,30.0
GLOBAL,PWRPETAFGXX01,30.0
GLOBAL,PWRCOAKOSXX01,30.0
GLOBAL,PWRWASBENXX01,30.0
GLOBAL,PWRCCGITAXX01,30.0
GLOBAL,PWRWOFBENXX01,30.0
GLOBAL,PWROCGJAMXX01,30.0
GLOBAL,PWROILCHNEM01,30.0
GLOBAL,PWROTHBLZXX01,30.0
GLOBAL,PWROILMWIXX01,30.0
GLOBAL,PWRCCSCHNSI01,30.0
GLOBAL,PWRGEOCHNHJ01,30.0
GLOBAL,PWRWAVCHNHU01,20.0
GLOBAL,PWRCOABDIXX01,30.0
GLOBAL,PWRWONUSARA01,30.0
GLOBAL,PWROTHBLRXX01,30.0
GLOBAL,PWRWOFETHXX01,30.0
GLOBAL,PWROCGSURXX00,30.0
GLOBAL,PWRCCGJPNTO00,30.0
GLOBAL,PWRGEOBDIXX01,30.0
GLOBAL,PWRWONNORXX01,30.0
GLOBAL,PWROCGCHNSX00,30.0
GLOBAL,PWRCOGURYXX01,30.0
GLOBAL,PWRCSPINDSO01,30.0
GLOBAL,PWROCGETHXX00,30.0
GLOBAL,PWRBIOATAXX01,30.0
GLOBAL,PWRGEOBRAJ101,30.0
GLOBAL,PWROCGAUSWA01,30.0
GLOBAL,PWROCGAUSWA00,30.0
GLOBAL,PWRGEOSLVXX01,30.0
GLOBAL,PWRCOGCHNHB01,30.0
GLOBAL,PWRURNGRCXX01,60.0
GLOBAL,PWRWOFMMRXX01,30.0
GLOBAL,PWRCCGUSAAZ00,30.0
GLOBAL,PWROCGTTOXX00,30.0
GLOBAL,PWRWASAUSWA01,30.0
GLOBAL,PWROILCHNXI01,30.0
GLOBAL,PWROCGCHNQI00,30.0
GLOBAL,PWRCCGTJKXX01,30.0
GLOBAL,PWRCCGCZEXX00,30.0
GLOBAL,PWRBIOCAFXX01,30.0
GLOBAL,PWRCOGSRBXX01,30.0
GLOBAL,PWRWONUSANW01,30.0
GLOBAL,PWRPETSVNXX01,30.0
GLOBAL,PWRWAVYEMXX01,20.0
GLOBAL,PWRBIOCRIXX01,30.0
GLOBAL,PWRGEOINDNO01,30.0
GLOBAL,PWRBIOCHLXX01,30.0
GLOBAL,PWRPETLTUXX01,30.0
GLOBAL,PWRCCGAUSNT01,30.0
GLOBAL,PWROCGAUSVI00,30.0
GLOBAL,PWRHYDUSASN01,100.0
GLOBAL,PWRGEOCANAR01,30.0
GLOBAL,PWRCOACHNCH01,30.0
GLOBAL,PWRWAVFRAXX01,20.0
GLOBAL,PWRURNMNGXX01,60.0
GLOBAL,PWRCCGAUSNT00,30.0
GLOBAL,PWRCCGKORXX00,30.0
GLOBAL,PWRCSPSOMXX01,30.0
GLOBAL,PWROTHHRVXX01,30.0
GLOBAL,PWRPETKENXX01,30.0
GLOBAL,PWRPETDOMXX01,30.0
GLOBAL,PWROCGNPLXX01,30.0
GLOBAL,PWRURNKAZXX01,60.0
GLOBAL,PWRCOGFJIXX01,30.0
GLOBAL,PWRSPVISLXX01,30.0
GLOBAL,PWROCGSYRXX01,30.0
GLOBAL,PWROILCANAR01,30.0
GLOBAL,PWRPETCOGXX01,30.0
GLOBAL,PWRWASPRYXX01,30.0
GLOBAL,PWRWOFHRVXX01,30.0
GLOBAL,PWROILBWAXX01,30.0
GLOBAL,PWRWOFSLEXX01,30.0
GLOBAL,PWRWASBTNXX01,30.0
GLOBAL,PWRBIOCHNHK01,30.0
GLOBAL,PWRCCGCHNHE00,30.0
GLOBAL,PWRGEOBRANE01,30.0
GLOBAL,PWRCOACHNSD01,30.0
GLOBAL,PWRURNPAKXX01,60.0
GLOBAL,PWRSPVUSARA01,30.0
GLOBAL,PWRWASGUYXX01,30.0
GLOBAL,PWRWAVISLXX01,20.0
GLOBAL,PWRCOGUSASV01,30.0
GLOBAL,PWROCGUSANW01,30.0
GLOBAL,PWRSPVCPVXX01,30.0
GLOBAL,PWRSPVUSASA01,30.0
GLOBAL,PWRURNJPNCE01,60.0
GLOBAL,PWRURNLTUXX01,60.0
GLOBAL,PWRCSPCHNSX01,30.0
GLOBAL,PWRPETBRAJ201,30.0
GLOBAL,PWRBIOAUSNT01,30.0
GLOBAL,PWRWAVNZLXX01,20.0
GLOBAL,PWRWAVINDNE01,20.0
GLOBAL,PWROCGUSASN00,30.0
GLOBAL,PWRHYDCHLXX01,100.0
GLOBAL,PWROILINDNE01,30.0
GLOBAL,PWRCCGCHLXX01,30.0
GLOBAL,PWRWASNZLXX01,30.0
GLOBAL,PWROCGUKRXX01,30.0
GLOBAL,PWRURNBLZXX01,60.0
GLOBAL,PWRWOFBRANE01,30.0
GLOBAL,PWRCCSCHNGD01,30.0
GLOBAL,PWROTHPHLXX01,30.0
GLOBAL,PWRCOGJAMXX01,30.0
GLOBAL,PWRPETCHNTI01,30.0
GLOBAL,PWRWOFBRASO01,30.0
GLOBAL,PWRGEOCHNSX01,30.0
GLOBAL,PWRSPVITAXX01,30.0
GLOBAL,PWRCCSCANMB01,30.0
GLOBAL,PWRGEORUSSO01,30.0
GLOBAL,PWRBIOTZAXX01,30.0
GLOBAL,PWRSPVCHNNI01,30.0
GLOBAL,PWRCCGSURXX01,30.0
GLOBAL,PWRCCSCHNXI01,30.0
GLOBAL,PWRURNEGYXX01,60.0
GLOBAL,PWRGEOHTIXX01,30.0
GLOBAL,PWROILMLTXX01,30.0
GLOBAL,PWRURNHNDXX01,60.0
GLOBAL,PWRGEOCHNSC01,30.0
GLOBAL,PWRBIOBRANW01,30.0
GLOBAL,PWROTHGNBXX01,30.0
GLOBAL,PWRBIOSWZXX01,30.0
GLOBAL,PWROCGSWEXX01,30.0
GLOBAL,PWRHYDMDAXX01,100.0
GLOBAL,PWRCCGIRQXX01,30.0
GLOBAL,PWRCOGBIHXX01,30.0
GLOBAL,PWRCCGRUSSO00,30.0
GLOBAL,PWRGEOCANSK01,30.0
GLOBAL,PWRWAVKHMXX01,20.0
GLOBAL,PWROCGMLTXX01,30.0
GLOBAL,PWRBIOAUSTA01,30.0
GLOBAL,PWRCOGCANQC01,30.0
GLOBAL,PWRCCGCHNJI00,30.0
GLOBAL,PWRWOFCOLXX01,30.0
GLOBAL,PWRURNTHAXX01,60.0
GLOBAL,PWRCCGBGRXX00,30.0
GLOBAL,PWRURNCPVXX01,60.0
GLOBAL,PWRCCGHRVXX01,30.0
GLOBAL,PWRWONQATXX01,30.0
GLOBAL,PWRCCGSOMXX00,30.0
GLOBAL,PWRWASUSAME01,30.0
GLOBAL,PWRCOGUSASN01,30.0
GLOBAL,PWRCSPCHNTJ01,30.0
GLOBAL,PWROTHCHNEM01,30.0
GLOBAL,PWRWAVIRNXX01,20.0
GLOBAL,PWRSPVTCDXX01,30.0
GLOBAL,PWRCSPERIXX01,30.0
GLOBAL,PWROCGMKDXX01,30.0
GLOBAL,PWRWASAUSSW01,30.0
GLOBAL,PWRBIOCHNNI01,30.0
GLOBAL,PWRURNLVAXX01,60.0
GLOBAL,PWRURNSVNXX01,60.0
GLOBAL,PWRBIOIRQXX01,30.0
GLOBAL,PWRBIORUSFE01,30.0
GLOBAL,PWRWONBRASO01,30.0
GLOBAL,PWRCOAGRCXX01,30.0
GLOBAL,PWRURNCHNEM01,60.0
GLOBAL,PWRCCSNZLXX01,30.0
GLOBAL,PWROCGLBRXX01,30.0
GLOBAL,PWROCGSLVXX00,30.0
GLOBAL,PWRCOGGUYXX01,30.0
GLOBAL,PWRCCSMNGXX01,30.0
GLOBAL,PWRPETLBRXX01,30.0
GLOBAL,PWRCCGCODXX01,30.0
GLOBAL,PWRPETSLEXX01,30.0
GLOBAL,PWRSPVNORXX01,30.0
GLOBAL,PWRWASCHNLI01,30.0
GLOBAL,PWROTHSWZXX01,30.0
GLOBAL,PWRCCGMNEXX01,30.0
GLOBAL,PWRWOFUSAHA01,30.0
GLOBAL,PWRSPVBGRXX01,30.0
GLOBAL,PWRCCGARMXX00,30.0
GLOBAL,PWRSPVCANSK01,30.0
GLOBAL,PWRWASSWEXX01,30.0
GLOBAL,PWRWASPANXX01,30.0
GLOBAL,PWRWOFSAUXX01,30.0
GLOBAL,PWRSPVDEUXX01,30.0
GLOBAL,PWROCGTTOXX01,30.0
GLOBAL,PWRURNTTOXX01,60.0
GLOBAL,PWROCGJORXX00,30.0
GLOBAL,PWRWAVMDAXX01,20.0
GLOBAL,PWROILVENXX01,30.0
GLOBAL,PWRCCGCAFXX01,30.0
GLOBAL,PWROCGBLRXX01,30.0
GLOBAL,PWROILDEUXX01,30.0
GLOBAL,PWRWONBTNXX01,30.0
GLOBAL,PWRCOABRASE01,30.0
GLOBAL,PWROTHTGOXX01,30.0
GLOBAL,PWRCOGCYPXX01,30.0
GLOBAL,PWROTHCHNHE01,30.0
GLOBAL,PWRPETMARXX01,30.0
GLOBAL,PWROTHDEUXX01,30.0
GLOBAL,PWRBIOBWAXX01,30.0
GLOBAL,PWRCCGTGOXX00,30.0
GLOBAL,PWRURNLBRXX01,60.0
GLOBAL,PWROCGINDWE01,30.0
GLOBAL,PWRHYDMWIXX01,100.0
GLOBAL,PWROCGINDNO00,30.0
GLOBAL,PWRSPVINDWE01,30.0
GLOBAL,PWRBIOAUSVI01,30.0
GLOBAL,PWRCOADJIXX01,30.0
GLOBAL,PWRHYDGNBXX01,100.0
GLOBAL,PWROCGUSAHA01,30.0
GLOBAL,PWRPETNAMXX01,30.0
GLOBAL,PWRWOFCANAR01,30.0
GLOBAL,PWRPETESTXX01,30.0
GLOBAL,PWROILZAFXX01,30.0
GLOBAL,PWROILCHNSH01,30.0
GLOBAL,PWRSPVLBRXX01,30.0
GLOBAL,PWRGEONAMXX01,30.0
GLOBAL,PWRWOFKHMXX01,30.0
GLOBAL,PWRWAVPRYXX01,20.0
GLOBAL,PWROCGTCDXX00,30.0
GLOBAL,PWRWONMLTXX01,30.0
GLOBAL,PWRWASCHNGA01,30.0
GLOBAL,PWRPETRUSFE01,30.0
GLOBAL,PWRGEOBELXX01,30.0
GLOBAL,PWRWOFBRAWE01,30.0
GLOBAL,PWROTHTTOXX01,30.0
GLOBAL,PWROTHECUXX01,30.0
GLOBAL,PWRGEOHUNXX01,30.0
GLOBAL,PWRCCGLAOXX01,30.0
GLOBAL,PWRWOFCHNFU01,30.0
GLOBAL,PWRCCGPAKXX00,30.0
GLOBAL,PWRCSPSLVXX01,30.0
GLOBAL,PWRWASCOGXX01,30.0
GLOBAL,PWRBIOKAZXX01,30.0
GLOBAL,PWRGEOAZEXX01,30.0
GLOBAL,PWROCGBGRXX00,30.0
GLOBAL,PWROCGBRAWE00,30.0
GLOBAL,PWROILNERXX01,30.0
GLOBAL,PWRGEOJPNSH01,30.0
GLOBAL,PWRCOGBRANW01,30.0
GLOBAL,PWRPETCHNBE01,30.0
GLOBAL,PWRGEODEUXX01,30.0
GLOBAL,PWRPETCHNHN01,30.0
GLOBAL,PWRCCGCHNHE01,30.0
GLOBAL,PWRCOAHRVXX01,30.0
GLOBAL,PWRCCSPRTXX01,30.0
GLOBAL,PWRPETUSASS01,30.0
GLOBAL,PWRCCGBTNXX01,30.0
GLOBAL,PWRSPVJPNCE01,30.0
GLOBAL,PWROILLVAXX01,30.0
GLOBAL,PWRSPVBLRXX01,30.0
GLOBAL,PWRSPVHUNXX01,30.0
GLOBAL,PWROILDNKXX01,30.0
GLOBAL,PWRCCGCHNCH01,30.0
GLOBAL,PWRCCGFINXX01,30.0
GLOBAL,PWRCCSNICXX01,30.0
GLOBAL,PWRCCSCANSK01,30.0
GLOBAL,PWRCCGUSAAZ01,30.0
GLOBAL,PWROCGUSACA01,30.0
GLOBAL,PWRCCGCHNHK00,30.0
GLOBAL,PWRURNPNGXX01,60.0
GLOBAL,PWRPETAUSTA01,30.0
GLOBAL,PWRCCGLVAXX00,30.0
GLOBAL,PWRCCSCHNCH01,30.0
GLOBAL,PWRHYDISLXX01,100.0
GLOBAL,PWROCGBRANW01,30.0
GLOBAL,PWRBIOUSANY01,30.0
GLOBAL,PWRSPVMOZXX01,30.0
GLOBAL,PWRCCSCHNYU01,30.0
GLOBAL,PWRWAVNICXX01,20.0
GLOBAL,PWRWASBGDXX01,30.0
GLOBAL,PWRPETCHNXI01,30.0
GLOBAL,PWRGEOZAFXX01,30.0
GLOBAL,PWRWONHUNXX01,30.0
GLOBAL,PWRCOGETHXX01,30.0
GLOBAL,PWROCGCOLXX00,30.0
GLOBAL,PWROTHUSAAZ01,30.0
GLOBAL,PWRCOGTUNXX01,30.0
GLOBAL,PWRSPVAUSQL01,30.0
GLOBAL,PWRPETUSASA01,30.0
GLOBAL,PWRWAVSLEXX01,20.0
GLOBAL,PWROCGCHNGD01,30.0
GLOBAL,PWRWAVIDNXX01,20.0
GLOBAL,PWRWONDZAXX01,30.0
GLOBAL,PWRHYDIRQXX01,100.0
GLOBAL,PWRCCGCHNGU00,30.0
GLOBAL,PWRWASESTXX01,30.0
GLOBAL,PWRCOABOLXX01,30.0
GLOBAL,PWRCOAPAKXX01,30.0
GLOBAL,PWRBIOSLVXX01,30.0
GLOBAL,PWRCCSSURXX01,30.0
GLOBAL,PWRHYDCIVXX01,100.0
GLOBAL,PWRPETDJIXX01,30.0
GLOBAL,PWRWASNLDXX01,30.0
GLOBAL,PWRWOFTKMXX01,30.0
GLOBAL,PWRWASHNDXX01,30.0
GLOBAL,PWRCOAUSARM01,30.0
GLOBAL,PWRBIOCHNYU01,30.0
GLOBAL,PWRCCGBWAXX01,30.0
GLOBAL,PWRWONGUYXX01,30.0
GLOBAL,PWROTHUSASV01,30.0
GLOBAL,PWRCCGDJIXX00,30.0
GLOBAL,PWRHYDCHNJS01,100.0
GLOBAL,PWRCCSGUYXX01,30.0
GLOBAL,PWRSPVCHNGA01,30.0
GLOBAL,PWRPETCHNMA01,30.0
GLOBAL,PWRSPVTKMXX01,30.0
GLOBAL,PWRCOGZMBXX01,30.0
GLOBAL,PWRCCSUSACA01,30.0
GLOBAL,PWRWOFGNBXX01,30.0
GLOBAL,PWRBIOBLZXX01,30.0
GLOBAL,PWRWOFARMXX01,30.0
GLOBAL,PWROCGPAKXX01,30.0
GLOBAL,PWRHYDRUSNW01,100.0
GLOBAL,PWRWONCHNYU01,30.0
GLOBAL,PWRWOFKENXX01,30.0
GLOBAL,PWRURNBRAJ101,60.0
GLOBAL,PWRCCGAUSSW00,30.0
GLOBAL,PWRHYDTJKXX01,100.0
GLOBAL,PWRPETBRAJ101,30.0
GLOBAL,PWRGEOCHNZH01,30.0
GLOBAL,PWRBIOLUXXX01,30.0
GLOBAL,PWROTHGTMXX01,30.0
GLOBAL,PWROCGSURXX01,30.0
GLOBAL,PWRCCGBRAJ201,30.0
GLOBAL,PWRCCGUKRXX00,30.0
GLOBAL,PWROCGTLSXX00,30.0
GLOBAL,PWRCOGAUSSA01,30.0
GLOBAL,PWRCCGDOMXX01,30.0
GLOBAL,PWROCGNICXX00,30.0
GLOBAL,PWROCGCHNQI01,30.0
GLOBAL,PWRCOAAUSSW01,30.0
GLOBAL,PWRWASKGZXX01,30.0
GLOBAL,PWRCCSTJKXX01,30.0
GLOBAL,PWRWONMYSXX01,30.0
GLOBAL,PWRWAVUSASS01,20.0
GLOBAL,PWRCOGCHNHJ01,30.0
GLOBAL,PWRGEOATAXX01,30.0
GLOBAL,PWRCOABENXX01,30.0
GLOBAL,PWRWONGHAXX01,30.0
GLOBAL,PWROCGTKMXX00,30.0
GLOBAL,PWRBIODEUXX01,30.0
GLOBAL,PWRCOACHNAN01,30.0
GLOBAL,PWRCCGALBXX00,30.0
GLOBAL,PWRCCGMLIXX00,30.0
GLOBAL,PWRCOGAUSQL01,30.0
GLOBAL,PWRCCSBGRXX01,30.0
GLOBAL,PWRCCGCANBC01,30.0
GLOBAL,PWRBIOLTUXX01,30.0
GLOBAL,PWRCCGJPNCE00,30.0
GLOBAL,PWRBIOLBYXX01,30.0
GLOBAL,PWROCGCZEXX00,30.0
GLOBAL,PWRCCGCHNSC00,30.0
GLOBAL,PWROCGJPNSH01,30.0
GLOBAL,PWRWONUGAXX01,30.0
GLOBAL,PWRWAVBRAJ301,20.0
GLOBAL,PWRCCGCANNO01,30.0
GLOBAL,PWRCCGIRLXX01,30.0
GLOBAL,PWROTHAGOXX01,30.0
GLOBAL,PWRHYDINDEA01,100.0
GLOBAL,PWRWOFFRAXX01,30.0
GLOBAL,PWRCCGSYRXX01,30.0
GLOBAL,PWRWAVLAOXX01,20.0
GLOBAL,PWRHYDRWAXX01,100.0
GLOBAL,PWROILBTNXX01,30.0
GLOBAL,PWRCOARUSSI01,30.0
GLOBAL,PWRWASCHNBE01,30.0
GLOBAL,PWRPETCANNO01,30.0
GLOBAL,PWROCGLBNXX00,30.0
GLOBAL,PWRCSPPANXX01,30.0
GLOBAL,PWRHYDAUTXX01,100.0
GLOBAL,PWROCGPOLXX00,30.0
GLOBAL,PWRCCGINDNE00,30.0
GLOBAL,PWRWAVSWEXX01,20.0
GLOBAL,PWRWONUSASV01,30.0
GLOBAL,PWRCOAQATXX01,30.0
GLOBAL,PWRBIOCHNSH01,30.0
GLOBAL,PWROCGSRBXX00,30.0
GLOBAL,PWRCOAUSAME01,30.0
GLOBAL,PWRWOFCHNSH01,30.0
GLOBAL,PWRPETCUBXX01,30.0
GLOBAL,PWRPETAUSWA01,30.0
GLOBAL,PWRGEOUSARW01,30.0
GLOBAL,PWROCGCHNSX01,30.0
GLOBAL,PWRPETAUTXX01,30.0
GLOBAL,PWROTHBOLXX01,30.0
GLOBAL,PWROCGBRAWE01,30.0
GLOBAL,PWRBIOUZBXX01,30.0
GLOBAL,PWROCGCANMB00,30.0
GLOBAL,PWRWAVCANAB01,20.0
GLOBAL,PWRWAVRUSSO01,20.0
GLOBAL,PWRURNAZEXX01,60.0
GLOBAL,PWRWOFKGZXX01,30.0
GLOBAL,PWROTHUSANE01,30.0
GLOBAL,PWRPETBRAJ301,30.0
GLOBAL,PWRCOGCANAR01,30.0
GLOBAL,PWRWAVPHLXX01,20.0
GLOBAL,PWRCCGGRCXX00,30.0
GLOBAL,PWROILAUSSA01,30.0
GLOBAL,PWRCCGBDIXX00,30.0
GLOBAL,PWRCCGSLEXX00,30.0
GLOBAL,PWRBIOUSAAK01,30.0
GLOBAL,PWRCSPARGXX01,30.0
GLOBAL,PWRGEODNKXX01,30.0
GLOBAL,PWRWASPRTXX01,30.0
GLOBAL,PWRCCSIRQXX01,30.0
GLOBAL,PWRCOAJPNOK01,30.0
GLOBAL,PWROILKOSXX01,30.0
GLOBAL,PWROCGUSARW00,30.0
GLOBAL,PWROTHISRXX01,30.0
GLOBAL,PWRWAVJORXX01,20.0
GLOBAL,PWROCGGABXX01,30.0
GLOBAL,PWROTHBTNXX01,30.0
GLOBAL,PWRURNCZEXX01,60.0
GLOBAL,PWRWAVNGAXX01,20.0
GLOBAL,PWRCCSUGAXX01,30.0
GLOBAL,PWRCOAERIXX01,30.0
GLOBAL,PWRCOGCHNSH01,30.0
GLOBAL,PWROTHYEMXX01,30.0
GLOBAL,PWRCCGCHNSD00,30.0
GLOBAL,PWRCSPCHNHB01,30.0
GLOBAL,PWRCOACHNSI01,30.0
GLOBAL,PWRURNCHNJS01,60.0
GLOBAL,PWRWASHTIXX01,30.0
GLOBAL,PWRCOALVAXX01,30.0
GLOBAL,PWRCCGCHNJS01,30.0
GLOBAL,PWROILSWZXX01,30.0
GLOBAL,PWRCCSCHLXX01,30.0
GLOBAL,PWRCCGJAMXX00,30.0
GLOBAL,PWROCGSAUXX00,30.0
GLOBAL,PWRWOFAUSSW01,30.0
GLOBAL,PWRHYDUSARA01,100.0
GLOBAL,PWRCOGCANAB01,30.0
GLOBAL,PWRCCGNGAXX01,30.0
GLOBAL,PWRWAVBHRXX01,20.0
GLOBAL,PWRCCGCHNBE01,30.0
GLOBAL,PWRCCGCUBXX01,30.0
GLOBAL,PWRWONRUSSO01,30.0
GLOBAL,PWROCGCHNAN00,30.0
GLOBAL,PWRCOASGPXX01,30.0
GLOBAL,PWROCGLBYXX01,30.0
GLOBAL,PWRPETTWNXX01,30.0
GLOBAL,PWROTHBRASE01,30.0
GLOBAL,PWRURNBRASO01,60.0
GLOBAL,PWRCSPBELXX01,30.0
GLOBAL,PWRGEOISRXX01,30.0
GLOBAL,PWRWOFUSARA01,30.0
GLOBAL,PWROCGCHEXX01,30.0
GLOBAL,PWRCSPVENXX01,30.0
GLOBAL,PWRCCGFRAXX01,30.0
GLOBAL,PWROCGCHNHB01,30.0
GLOBAL,PWRWOFALBXX01,30.0
GLOBAL,PWRWOFKWTXX01,30.0
GLOBAL,PWRSPVTURXX01,30.0
GLOBAL,PWRGEOCHNYU01,30.0
GLOBAL,PWRSPVCHNJX01,30.0
GLOBAL,PWRPETUSANE01,30.0
GLOBAL,PWRWOFCHNWM01,30.0
GLOBAL,PWRWASBELXX01,30.0
GLOBAL,PWRBIOSGPXX01,30.0
GLOBAL,PWRCCGAUSSA01,30.0
GLOBAL,PWRURNGNBXX01,60.0
GLOBAL,PWRURNINDNO01,60.0
GLOBAL,PWRCCGSLVXX01,30.0
GLOBAL,PWRBIOESHXX01,30.0
GLOBAL,PWRCCGCHNSI00,30.0
GLOBAL,PWRWOFUSARM01,30.0
GLOBAL,PWRCCSISLXX01,30.0
GLOBAL,PWRWAVUSAHA01,20.0
GLOBAL,PWRWASMDAXX01,30.0
GLOBAL,PWRWASCHNSD01,30.0
GLOBAL,PWROTHCMRXX01,30.0
GLOBAL,PWRWONIRLXX01,30.0
GLOBAL,PWRCSPCIVXX01,30.0
GLOBAL,PWROTHKAZXX01,30.0
GLOBAL,PWRPETUSAAZ01,30.0
GLOBAL,PWRCOGCHNWM01,30.0
GLOBAL,PWRHYDCHNSD01,100.0
GLOBAL,PWRCSPQATXX01,30.0
GLOBAL,PWRWASBRACW01,30.0
GLOBAL,PWRURNLBNXX01,60.0
GLOBAL,PWRHYDHNDXX01,100.0
GLOBAL,PWRGEOUSARE01,30.0
GLOBAL,PWRSPVKENXX01,30.0
GLOBAL,PWRCOALKAXX01,30.0
GLOBAL,PWRCCSSYRXX01,30.0
GLOBAL,PWRCOGRUSNW01,30.0
GLOBAL,PWRCSPUSASA01,30.0
GLOBAL,PWRCCGCIVXX00,30.0
GLOBAL,PWRURNCANBC01,60.0
GLOBAL,PWROCGCHNYU00,30.0
GLOBAL,PWRURNDNKXX01,60.0
GLOBAL,PWRHYDLUXXX01,100.0
GLOBAL,PWROTHUSASN01,30.0
GLOBAL,PWRURNRUSMV01,60.0
GLOBAL,PWRBIORUSMV01,30.0
GLOBAL,PWRCCGJPNOK00,30.0
GLOBAL,PWRWAVLSOXX01,20.0
GLOBAL,PWRWOFRUSNW01,30.0
GLOBAL,PWROCGCHNJI00,30.0
GLOBAL,PWRWONKOSXX01,30.0
GLOBAL,PWRGEOBENXX01,30.0
GLOBAL,PWRWAVCMRXX01,20.0
GLOBAL,PWRBIONLDXX01,30.0
GLOBAL,PWROCGITAXX00,30.0
GLOBAL,PWRWONCHNHK01,30.0
